senderTs,senderMbps,receiverTs,receiverMbps
865.0,0.521,865.0,0.0
866.0,0.0,866.0,0.0
867.0,0.521,867.0,0.0
868.0,0.0,868.0,0.0
869.0,0.521,869.0,0.0
870.0,0.0,870.0,0.0
871.0,0.0,871.0,0.0
872.0,0.0,872.0,0.0
873.0,0.521,873.0,0.0
874.0,0.0,874.0,0.0
875.0,0.0,875.0,0.0
876.0,0.521,876.0,0.0
877.0,0.0,877.0,0.0
878.0,0.0,878.0,0.0
879.0,0.521,879.0,0.0463
880.0,0.0,880.0,0.0
881.0,0.0,881.0,0.0
882.0,0.0,882.0,0.0
883.0,0.0,883.0,0.0
884.0,0.0,884.0,0.0
885.0,0.0,885.0,0.0
886.0,0.0,886.0,0.0
887.0,0.0,887.0,0.0
888.0,0.0,888.0,0.0
889.0,0.0,889.0,0.0
890.0,0.0,890.0,0.0
891.0,0.0,891.0,0.104
892.0,0.0,892.0,0.683
893.0,0.0,893.0,1.74
894.0,0.0,894.0,0.394
895.0,0.0,895.0,0.313
896.0,0.0,896.0,0.371
897.0,0.0,897.0,0.371
898.0,0.0,898.0,0.243
899.0,0.0,899.0,0.301
900.0,0.0,900.0,0.29
901.0,0.0,901.0,0.243
902.0,0.0,902.0,0.243
903.0,0.0,903.0,0.185
904.0,0.0,904.0,0.139
905.0,0.0,905.0,0.278
906.0,0.0,906.0,0.371
907.0,0.0,907.0,0.336
908.0,0.0,908.0,0.324
909.0,2.09,909.0,0.348
910.0,0.521,910.0,0.0
911.0,0.521,911.0,0.0
912.0,0.521,912.0,0.0
913.0,0.0,913.0,0.0
914.0,1.04,914.0,0.0
915.0,1.04,915.0,0.0
916.0,0.521,916.0,0.0
917.0,0.521,917.0,0.0
918.0,0.521,918.0,0.0
919.0,0.0,919.0,0.0
920.0,0.521,920.0,0.0463
921.0,0.0,921.0,0.0
922.0,0.0,922.0,0.0
923.0,0.0,923.0,0.0
924.0,0.0,924.0,0.0
925.0,0.0,925.0,0.0
926.0,0.0,926.0,0.0
927.0,0.0,927.0,0.0
928.0,0.0,928.0,0.0
929.0,0.0,929.0,0.0
930.0,0.0,930.0,0.0
931.0,0.0,931.0,0.0
932.0,0.0,932.0,0.0
933.0,0.0,933.0,0.0232
934.0,0.0,934.0,0.487
935.0,0.0,935.0,0.741
936.0,0.0,936.0,0.209
937.0,0.0,937.0,0.174
938.0,0.0,938.0,0.127
939.0,0.0,939.0,0.22
940.0,0.0,940.0,0.266
941.0,0.0,941.0,0.266
942.0,0.0,942.0,0.301
943.0,0.0,943.0,0.336
944.0,0.0,944.0,0.278
945.0,0.0,945.0,0.22
946.0,0.0,946.0,0.266
947.0,0.0,947.0,0.278
948.0,0.0,948.0,0.29
949.0,0.0,949.0,0.301
950.0,0.0,950.0,0.29
951.0,0.0,951.0,0.278
952.0,0.0,952.0,0.127
953.0,0.0,953.0,0.0
954.0,0.0,954.0,0.0
955.0,0.0,955.0,0.0
956.0,0.0,956.0,0.0
957.0,0.0,957.0,0.0
958.0,0.0,958.0,0.0
959.0,0.0,959.0,0.0
960.0,0.0,960.0,0.0
961.0,0.0,961.0,0.0
962.0,0.0,962.0,0.0
963.0,0.521,963.0,0.0
964.0,0.521,964.0,0.0
965.0,0.0,965.0,0.0
966.0,0.521,966.0,0.0
967.0,0.0,967.0,0.0695
968.0,0.521,968.0,0.672
969.0,0.0,969.0,0.336
970.0,0.521,970.0,0.487
971.0,0.521,971.0,0.29
972.0,0.0,972.0,0.0
973.0,0.521,973.0,0.0
974.0,0.0,974.0,0.0
975.0,0.521,975.0,0.0
976.0,0.0,976.0,0.0
977.0,0.521,977.0,0.0
978.0,0.521,978.0,0.0
979.0,0.521,979.0,0.0
980.0,0.521,980.0,0.0
981.0,1.04,981.0,0.0
982.0,0.521,982.0,0.0
983.0,0.0,983.0,0.0
984.0,0.0,984.0,6.44
985.0,0.0,985.0,0.0
986.0,0.0,986.0,0.0
987.0,0.0,987.0,0.0
988.0,0.0,988.0,0.0
989.0,0.0,989.0,0.0
990.0,0.0,990.0,0.0
991.0,0.0,991.0,0.0
992.0,0.0,992.0,0.0
993.0,0.0,993.0,0.0
994.0,0.0,994.0,0.0116
995.0,0.0,995.0,0.429
996.0,6.26,996.0,0.371
997.0,0.0,997.0,0.255
998.0,0.0,998.0,0.243
999.0,0.0,999.0,0.266
1000.0,0.0,1000.0,0.255
1001.0,0.0,1001.0,0.301
1002.0,0.0,1002.0,0.278
1003.0,0.0,1003.0,0.266
1004.0,0.0,1004.0,0.266
1005.0,0.0,1005.0,0.29
1006.0,0.0,1006.0,0.336
1007.0,0.0,1007.0,0.324
1008.0,0.0,1008.0,0.324
1009.0,0.0,1009.0,0.348
1010.0,0.0,1010.0,0.313
1011.0,0.0,1011.0,0.359
1012.0,0.0,1012.0,0.614
1013.0,0.0,1013.0,0.336
1014.0,0.0,1014.0,0.324
1015.0,0.0,1015.0,0.336
1016.0,0.0,1016.0,0.324
1017.0,0.0,1017.0,0.324
1018.0,0.0,1018.0,0.301
1019.0,0.0,1019.0,0.232
1020.0,0.0,1020.0,0.278
1021.0,0.0,1021.0,0.232
1022.0,0.0,1022.0,0.209
1023.0,0.0,1023.0,0.336
1024.0,0.0,1024.0,0.336
1025.0,0.0,1025.0,0.243
1026.0,0.0,1026.0,0.209
1027.0,0.0,1027.0,0.197
1028.0,0.521,1028.0,0.266
1029.0,0.521,1029.0,0.301
1030.0,0.521,1030.0,0.313
1031.0,0.0,1031.0,0.324
1032.0,0.521,1032.0,0.197
1033.0,0.521,1033.0,0.0
1034.0,0.521,1034.0,0.0
1035.0,0.0,1035.0,0.0
1036.0,1.04,1036.0,0.0
1037.0,0.521,1037.0,0.0
1038.0,3.65,1038.0,0.0
1039.0,1.56,1039.0,0.0811
1040.0,0.521,1040.0,0.0
1041.0,0.0,1041.0,0.0
1042.0,0.0,1042.0,0.0
1043.0,0.0,1043.0,0.0
1044.0,0.0,1044.0,0.0
1045.0,0.0,1045.0,0.0
1046.0,0.0,1046.0,0.394
1047.0,0.0,1047.0,0.938
1048.0,0.0,1048.0,0.822
1049.0,0.0,1049.0,0.475
1050.0,0.0,1050.0,0.452
1051.0,0.0,1051.0,0.44
1052.0,0.0,1052.0,0.405
1053.0,0.0,1053.0,0.487
1054.0,0.0,1054.0,0.498
1055.0,0.0,1055.0,0.487
1056.0,0.0,1056.0,0.463
1057.0,0.0,1057.0,0.463
1058.0,0.0,1058.0,0.324
1059.0,0.0,1059.0,0.359
1060.0,0.0,1060.0,0.359
1061.0,0.0,1061.0,0.336
1062.0,0.0,1062.0,0.313
1063.0,0.0,1063.0,0.278
1064.0,0.0,1064.0,0.29
1065.0,0.0,1065.0,0.232
1066.0,0.0,1066.0,0.278
1067.0,1.04,1067.0,0.463
1068.0,1.04,1068.0,0.417
1069.0,1.04,1069.0,0.313
1070.0,0.521,1070.0,0.336
1071.0,1.04,1071.0,0.336
1072.0,2.09,1072.0,0.301
1073.0,3.13,1073.0,0.324
1074.0,0.521,1074.0,0.313
1075.0,0.0,1075.0,0.232
1076.0,0.521,1076.0,0.0
1077.0,0.521,1077.0,0.0
