senderTs,senderMbps,receiverTs,receiverMbps
862.0,0.0,862.0,0.174
863.0,0.0,863.0,0.162
864.0,0.0,864.0,0.127
865.0,0.0,865.0,0.0579
866.0,0.0,866.0,0.0695
867.0,0.521,867.0,0.0579
868.0,0.521,868.0,0.278
869.0,0.0,869.0,0.301
870.0,0.0,870.0,0.127
871.0,0.521,871.0,0.0
872.0,0.521,872.0,0.0463
873.0,0.521,873.0,0.127
874.0,0.0,874.0,0.162
875.0,0.0,875.0,0.162
876.0,0.0,876.0,0.174
877.0,0.0,877.0,0.151
878.0,0.521,878.0,0.185
879.0,0.0,879.0,0.127
880.0,0.0,880.0,0.185
881.0,0.521,881.0,0.22
882.0,0.0,882.0,0.313
883.0,0.521,883.0,0.243
884.0,0.0,884.0,0.185
885.0,0.521,885.0,0.174
886.0,0.0,886.0,0.162
887.0,0.0,887.0,0.0348
888.0,0.521,888.0,0.0
889.0,0.0,889.0,0.0463
890.0,0.0,890.0,0.0
891.0,0.0,891.0,0.0
892.0,0.0,892.0,0.0348
893.0,0.0,893.0,0.151
894.0,0.0,894.0,0.127
895.0,0.0,895.0,0.197
896.0,0.0,896.0,0.174
897.0,0.0,897.0,0.116
898.0,0.0,898.0,0.104
899.0,0.0,899.0,0.0927
900.0,0.0,900.0,0.162
901.0,0.0,901.0,0.116
902.0,0.521,902.0,0.127
903.0,0.0,903.0,0.0232
904.0,0.521,904.0,0.0811
905.0,0.0,905.0,0.0116
906.0,0.521,906.0,0.0116
907.0,0.0,907.0,0.0579
908.0,0.0,908.0,0.151
909.0,0.0,909.0,0.116
910.0,0.0,910.0,0.151
911.0,0.0,911.0,0.174
912.0,0.0,912.0,0.174
913.0,0.0,913.0,0.0695
914.0,0.0,914.0,0.116
915.0,0.521,915.0,0.174
916.0,0.0,916.0,0.185
917.0,0.0,917.0,0.127
918.0,0.521,918.0,0.151
919.0,0.0,919.0,0.232
920.0,0.521,920.0,0.0927
921.0,0.0,921.0,0.151
922.0,0.521,922.0,0.151
923.0,0.0,923.0,0.174
924.0,0.0,924.0,0.162
925.0,0.0,925.0,0.162
926.0,0.521,926.0,0.151
927.0,0.0,927.0,0.174
928.0,0.0,928.0,0.185
929.0,0.521,929.0,0.185
930.0,0.0,930.0,0.232
931.0,0.521,931.0,0.151
932.0,0.0,932.0,0.243
933.0,0.0,933.0,0.243
934.0,0.521,934.0,0.197
935.0,0.0,935.0,0.197
936.0,0.0,936.0,0.139
937.0,0.0,937.0,0.174
938.0,0.521,938.0,0.127
939.0,0.0,939.0,0.174
940.0,0.0,940.0,0.104
941.0,0.521,941.0,0.104
942.0,0.0,942.0,0.116
943.0,0.0,943.0,0.0232
944.0,0.521,944.0,0.0
945.0,0.0,945.0,0.0463
946.0,0.0,946.0,0.0
947.0,0.0,947.0,0.0116
948.0,0.0,948.0,0.232
949.0,0.0,949.0,0.22
950.0,0.0,950.0,0.197
951.0,0.0,951.0,0.185
952.0,0.0,952.0,0.197
953.0,0.0,953.0,0.174
954.0,0.0,954.0,0.232
955.0,0.0,955.0,0.394
956.0,0.0,956.0,0.394
957.0,0.521,957.0,0.324
958.0,0.0,958.0,0.0
959.0,0.521,959.0,0.0
960.0,0.521,960.0,0.0463
961.0,1.04,961.0,0.0
962.0,0.0,962.0,0.0116
963.0,0.0,963.0,0.232
964.0,0.0,964.0,0.243
965.0,0.0,965.0,0.197
966.0,0.0,966.0,0.266
967.0,0.0,967.0,0.255
968.0,0.0,968.0,0.243
969.0,0.0,969.0,0.255
970.0,0.0,970.0,0.313
971.0,0.0,971.0,0.185
972.0,0.0,972.0,0.174
973.0,0.521,973.0,0.0
974.0,0.0,974.0,0.0
975.0,1.04,975.0,0.0
976.0,0.521,976.0,0.0116
977.0,0.0,977.0,0.0348
978.0,0.0,978.0,0.0
979.0,0.0,979.0,0.0
980.0,0.0,980.0,0.0927
981.0,0.0,981.0,0.22
982.0,0.0,982.0,0.197
983.0,0.0,983.0,0.197
984.0,0.0,984.0,0.185
985.0,0.0,985.0,0.197
986.0,0.521,986.0,0.197
987.0,0.521,987.0,0.209
988.0,0.0,988.0,0.22
989.0,0.0,989.0,0.185
990.0,0.0,990.0,0.22
991.0,0.521,991.0,0.232
992.0,0.0,992.0,0.232
993.0,0.0,993.0,0.232
994.0,0.0,994.0,0.174
995.0,0.0,995.0,0.174
996.0,0.521,996.0,0.139
997.0,0.0,997.0,0.197
998.0,0.521,998.0,0.209
999.0,0.0,999.0,0.151
1000.0,0.521,1000.0,0.0
1001.0,0.0,1001.0,0.0
1002.0,0.521,1002.0,0.0463
1003.0,0.521,1003.0,0.0
1004.0,0.0,1004.0,0.0
1005.0,0.0,1005.0,0.0
1006.0,0.0,1006.0,0.22
1007.0,0.0,1007.0,0.197
1008.0,0.0,1008.0,0.197
1009.0,0.0,1009.0,0.197
1010.0,0.0,1010.0,0.243
1011.0,0.0,1011.0,0.232
1012.0,0.0,1012.0,0.255
1013.0,0.0,1013.0,0.197
1014.0,0.0,1014.0,0.209
1015.0,0.0,1015.0,0.22
1016.0,0.0,1016.0,0.232
1017.0,1.04,1017.0,0.209
1018.0,0.521,1018.0,0.243
1019.0,0.0,1019.0,0.301
1020.0,0.0,1020.0,0.139
1021.0,0.521,1021.0,0.0
1022.0,1.04,1022.0,0.0
1023.0,0.0,1023.0,0.0463
1024.0,0.0,1024.0,0.0
1025.0,0.0,1025.0,0.0463
1026.0,0.0,1026.0,0.22
1027.0,0.0,1027.0,0.232
1028.0,0.0,1028.0,0.266
1029.0,0.0,1029.0,0.313
1030.0,0.0,1030.0,0.29
1031.0,0.0,1031.0,0.266
1032.0,0.0,1032.0,0.243
1033.0,0.0,1033.0,0.197
1034.0,0.0,1034.0,0.209
1035.0,0.521,1035.0,0.22
1036.0,0.521,1036.0,0.232
1037.0,0.521,1037.0,0.0579
1038.0,0.521,1038.0,0.0
1039.0,0.521,1039.0,0.0463
1040.0,0.521,1040.0,0.0
1041.0,0.0,1041.0,0.0695
1042.0,0.0,1042.0,0.232
1043.0,0.0,1043.0,0.22
1044.0,0.0,1044.0,0.197
1045.0,0.0,1045.0,0.185
1046.0,0.0,1046.0,0.162
1047.0,0.0,1047.0,0.174
1048.0,0.0,1048.0,0.197
1049.0,0.0,1049.0,0.255
1050.0,0.0,1050.0,0.266
1051.0,0.0,1051.0,0.243
1052.0,1.04,1052.0,0.127
1053.0,0.521,1053.0,0.116
1054.0,0.521,1054.0,0.104
1055.0,0.0,1055.0,0.0579
1056.0,0.0,1056.0,0.0
1057.0,0.521,1057.0,0.0
1058.0,0.0,1058.0,0.0463
1059.0,0.0,1059.0,0.104
1060.0,0.0,1060.0,0.301
1061.0,0.0,1061.0,0.197
1062.0,0.0,1062.0,0.139
1063.0,0.0,1063.0,0.197
1064.0,0.0,1064.0,0.197
1065.0,0.0,1065.0,0.209
1066.0,0.0,1066.0,0.162
1067.0,0.0,1067.0,0.127
1068.0,0.0,1068.0,0.209
1069.0,0.0,1069.0,0.139
1070.0,0.521,1070.0,0.209
1071.0,0.0,1071.0,0.0232
1072.0,0.0,1072.0,0.0
1073.0,0.521,1073.0,0.0
1074.0,0.521,1074.0,0.0463
1075.0,0.521,1075.0,0.0579
1076.0,0.0,1076.0,0.278
1077.0,0.0,1077.0,0.209
1078.0,0.0,1078.0,0.185
1079.0,0.0,1079.0,0.232
1080.0,0.0,1080.0,0.232
1081.0,0.521,1081.0,0.22
1082.0,0.0,1082.0,0.209
1083.0,0.0,1083.0,0.162
1084.0,0.521,1084.0,0.151
1085.0,0.0,1085.0,0.197
1086.0,0.0,1086.0,0.197
1087.0,0.521,1087.0,0.174
1088.0,0.0,1088.0,0.151
1089.0,0.521,1089.0,0.0
1090.0,0.521,1090.0,0.0463
1091.0,0.0,1091.0,0.0116
1092.0,0.0,1092.0,0.162
1093.0,0.0,1093.0,0.197
1094.0,0.0,1094.0,0.209
1095.0,0.0,1095.0,0.255
1096.0,0.0,1096.0,0.197
1097.0,0.521,1097.0,0.174
1098.0,0.0,1098.0,0.278
1099.0,0.0,1099.0,0.162
1100.0,0.521,1100.0,0.162
1101.0,0.0,1101.0,0.278
1102.0,0.521,1102.0,0.243
1103.0,0.0,1103.0,0.22
1104.0,0.521,1104.0,0.0116
1105.0,0.521,1105.0,0.0463
1106.0,0.0,1106.0,0.301
1107.0,0.0,1107.0,0.278
1108.0,0.521,1108.0,0.278
1109.0,0.0,1109.0,0.324
1110.0,0.0,1110.0,0.232
1111.0,0.0,1111.0,0.243
1112.0,0.521,1112.0,0.209
1113.0,0.0,1113.0,0.255
1114.0,0.521,1114.0,0.209
1115.0,0.0,1115.0,0.104
1116.0,0.521,1116.0,0.104
1117.0,0.0,1117.0,0.139
1118.0,0.0,1118.0,0.0811
1119.0,0.521,1119.0,0.0
1120.0,0.521,1120.0,0.0
1121.0,0.0,1121.0,0.0
1122.0,0.0,1122.0,0.0463
1123.0,0.0,1123.0,0.0
1124.0,0.0,1124.0,0.116
1125.0,0.0,1125.0,0.243
1126.0,0.0,1126.0,0.232
1127.0,0.0,1127.0,0.197
1128.0,0.0,1128.0,0.174
1129.0,0.0,1129.0,0.197
1130.0,0.0,1130.0,0.197
1131.0,0.0,1131.0,0.22
1132.0,0.0,1132.0,0.243
1133.0,0.0,1133.0,0.243
1134.0,0.0,1134.0,0.232
1135.0,0.521,1135.0,0.255
1136.0,0.0,1136.0,0.116
1137.0,0.521,1137.0,0.0348
1138.0,0.521,1138.0,0.0
1139.0,0.521,1139.0,0.0
1140.0,0.521,1140.0,0.0
1141.0,0.0,1141.0,0.0
1142.0,0.0,1142.0,0.0
1143.0,0.0,1143.0,0.0463
1144.0,0.0,1144.0,0.0
1145.0,0.0,1145.0,0.0
1146.0,0.0,1146.0,0.0
1147.0,0.0,1147.0,0.0116
1148.0,0.0,1148.0,0.127
1149.0,0.0,1149.0,0.232
1150.0,0.0,1150.0,0.209
1151.0,0.0,1151.0,0.232
1152.0,0.0,1152.0,0.209
1153.0,0.0,1153.0,0.197
1154.0,0.0,1154.0,0.151
1155.0,0.0,1155.0,0.243
1156.0,0.0,1156.0,0.266
1157.0,0.0,1157.0,0.151
1158.0,0.0,1158.0,0.139
1159.0,0.0,1159.0,0.185
1160.0,0.0,1160.0,0.197
1161.0,0.0,1161.0,0.278
1162.0,0.521,1162.0,0.232
1163.0,1.04,1163.0,0.278
1164.0,0.521,1164.0,0.255
1165.0,1.04,1165.0,0.209
1166.0,0.521,1166.0,0.209
1167.0,0.521,1167.0,0.116
1168.0,0.0,1168.0,0.0
1169.0,0.0,1169.0,0.0
1170.0,0.0,1170.0,0.0
1171.0,0.0,1171.0,0.0
1172.0,0.0,1172.0,0.0463
1173.0,0.0,1173.0,0.0
1174.0,0.0,1174.0,0.0116
1175.0,0.0,1175.0,0.371
1176.0,0.0,1176.0,0.44
1177.0,0.0,1177.0,0.429
1178.0,0.521,1178.0,0.278
1179.0,0.0,1179.0,0.348
1180.0,0.0,1180.0,0.324
1181.0,0.0,1181.0,0.243
1182.0,0.521,1182.0,0.197
1183.0,0.0,1183.0,0.162
1184.0,0.521,1184.0,0.139
1185.0,0.0,1185.0,0.151
1186.0,0.0,1186.0,0.185
1187.0,0.0,1187.0,0.185
1188.0,0.521,1188.0,0.197
1189.0,0.0,1189.0,0.151
1190.0,0.521,1190.0,0.116
1191.0,0.0,1191.0,0.0695
1192.0,0.0,1192.0,0.0
1193.0,0.521,1193.0,0.0
1194.0,0.521,1194.0,0.0
1195.0,0.521,1195.0,0.0348
1196.0,0.0,1196.0,0.0116
1197.0,0.0,1197.0,0.185
1198.0,0.0,1198.0,0.22
1199.0,0.0,1199.0,0.22
1200.0,0.0,1200.0,0.29
1201.0,0.0,1201.0,0.301
1202.0,0.0,1202.0,0.232
1203.0,0.0,1203.0,0.151
1204.0,0.521,1204.0,0.162
1205.0,0.0,1205.0,0.151
1206.0,0.521,1206.0,0.151
1207.0,0.0,1207.0,0.151
1208.0,0.521,1208.0,0.116
1209.0,0.0,1209.0,0.139
1210.0,0.0,1210.0,0.116
1211.0,0.521,1211.0,0.127
1212.0,0.0,1212.0,0.116
1213.0,0.521,1213.0,0.104
1214.0,0.0,1214.0,0.0
1215.0,0.0,1215.0,0.0
1216.0,0.0,1216.0,0.0
1217.0,0.0,1217.0,0.0
1218.0,0.0,1218.0,0.0
1219.0,0.0,1219.0,0.0232
1220.0,0.0,1220.0,0.0232
1221.0,0.0,1221.0,0.0
1222.0,0.0,1222.0,0.0
1223.0,0.0,1223.0,0.0
1224.0,0.0,1224.0,0.0
1225.0,0.0,1225.0,0.0
1226.0,0.0,1226.0,0.162
1227.0,0.0,1227.0,0.278
1228.0,0.0,1228.0,0.324
1229.0,0.0,1229.0,0.359
1230.0,0.0,1230.0,0.348
1231.0,0.0,1231.0,0.313
1232.0,0.0,1232.0,0.278
1233.0,0.0,1233.0,0.429
1234.0,0.0,1234.0,0.533
1235.0,0.0,1235.0,0.162
1236.0,1.04,1236.0,0.0
1237.0,0.521,1237.0,0.0
1238.0,1.56,1238.0,0.0
1239.0,0.0,1239.0,0.0116
1240.0,0.0,1240.0,0.0348
1241.0,0.521,1241.0,0.0
1242.0,0.0,1242.0,0.0116
1243.0,0.0,1243.0,0.174
1244.0,0.0,1244.0,0.232
1245.0,0.0,1245.0,0.197
1246.0,0.0,1246.0,0.174
1247.0,0.0,1247.0,0.185
1248.0,0.0,1248.0,0.174
1249.0,0.0,1249.0,0.162
1250.0,0.0,1250.0,0.139
1251.0,0.0,1251.0,0.116
1252.0,0.0,1252.0,0.0927
1253.0,0.0,1253.0,0.116
1254.0,0.0,1254.0,0.162
1255.0,0.0,1255.0,0.116
1256.0,0.521,1256.0,0.127
1257.0,0.521,1257.0,0.139
1258.0,0.521,1258.0,0.174
1259.0,0.521,1259.0,0.174
1260.0,0.0,1260.0,0.104
1261.0,0.521,1261.0,0.104
1262.0,0.0,1262.0,0.0811
1263.0,0.0,1263.0,0.0116
1264.0,0.0,1264.0,0.0
1265.0,0.0,1265.0,0.0
1266.0,0.0,1266.0,0.0
1267.0,0.0,1267.0,0.0116
1268.0,0.0,1268.0,0.0348
1269.0,0.0,1269.0,0.0
1270.0,0.0,1270.0,0.185
1271.0,0.0,1271.0,0.348
1272.0,0.0,1272.0,0.301
1273.0,0.0,1273.0,0.29
1274.0,0.521,1274.0,0.29
1275.0,0.0,1275.0,0.185
1276.0,0.521,1276.0,0.197
1277.0,0.0,1277.0,0.185
1278.0,0.0,1278.0,0.209
1279.0,0.0,1279.0,0.22
1280.0,0.0,1280.0,0.209
1281.0,0.0,1281.0,0.255
1282.0,0.521,1282.0,0.266
1283.0,1.04,1283.0,0.232
1284.0,0.521,1284.0,0.22
1285.0,0.521,1285.0,0.209
1286.0,0.521,1286.0,0.209
1287.0,0.0,1287.0,0.0
1288.0,0.0,1288.0,0.0
1289.0,0.0,1289.0,0.0
1290.0,0.0,1290.0,0.0
1291.0,0.0,1291.0,0.0
1292.0,0.0,1292.0,0.0
1293.0,0.0,1293.0,0.0463
1294.0,0.0,1294.0,0.0
1295.0,0.0,1295.0,0.0
1296.0,0.0,1296.0,0.0
1297.0,0.0,1297.0,0.127
1298.0,0.0,1298.0,0.336
1299.0,0.0,1299.0,0.29
1300.0,0.0,1300.0,0.243
1301.0,0.0,1301.0,0.22
1302.0,0.0,1302.0,0.255
1303.0,0.0,1303.0,0.301
1304.0,0.0,1304.0,0.371
1305.0,0.0,1305.0,0.324
1306.0,0.521,1306.0,0.266
1307.0,0.521,1307.0,0.255
1308.0,0.521,1308.0,0.348
1309.0,0.0,1309.0,0.209
1310.0,0.521,1310.0,0.29
1311.0,0.0,1311.0,0.266
1312.0,0.521,1312.0,0.29
1313.0,0.521,1313.0,0.278
1314.0,0.0,1314.0,0.348
1315.0,0.521,1315.0,0.452
1316.0,0.0,1316.0,0.568
1317.0,0.521,1317.0,0.429
1318.0,0.521,1318.0,0.359
1319.0,0.521,1319.0,0.348
1320.0,0.0,1320.0,0.232
1321.0,0.521,1321.0,0.22
1322.0,0.0,1322.0,0.278
1323.0,0.0,1323.0,0.278
1324.0,0.0,1324.0,0.266
1325.0,0.0,1325.0,0.278
1326.0,0.0,1326.0,0.278
1327.0,0.0,1327.0,0.324
1328.0,0.0,1328.0,0.324
1329.0,0.521,1329.0,0.266
1330.0,1.04,1330.0,0.266
1331.0,0.521,1331.0,0.243
1332.0,2.09,1332.0,0.197
1333.0,0.0,1333.0,0.209
1334.0,0.521,1334.0,0.197
1335.0,0.521,1335.0,0.185
1336.0,0.0,1336.0,0.0927
1337.0,0.521,1337.0,0.0
1338.0,0.0,1338.0,0.0
1339.0,0.0,1339.0,0.0
1340.0,0.0,1340.0,0.0
1341.0,0.0,1341.0,0.0463
1342.0,0.0,1342.0,0.151
1343.0,0.0,1343.0,0.243
1344.0,0.0,1344.0,0.255
1345.0,0.0,1345.0,0.266
1346.0,0.0,1346.0,0.266
1347.0,0.0,1347.0,0.255
1348.0,0.0,1348.0,0.22
1349.0,0.521,1349.0,0.243
1350.0,0.0,1350.0,0.174
1351.0,0.0,1351.0,0.185
1352.0,0.521,1352.0,0.22
1353.0,0.0,1353.0,0.209
1354.0,0.0,1354.0,0.301
1355.0,0.521,1355.0,0.0232
1356.0,0.0,1356.0,0.0
1357.0,0.521,1357.0,0.0
1358.0,0.521,1358.0,0.0579
1359.0,0.521,1359.0,0.243
1360.0,0.0,1360.0,0.266
1361.0,0.0,1361.0,0.232
1362.0,0.0,1362.0,0.232
1363.0,0.521,1363.0,0.232
1364.0,0.0,1364.0,0.151
1365.0,0.0,1365.0,0.185
1366.0,0.521,1366.0,0.139
1367.0,0.0,1367.0,0.209
1368.0,0.521,1368.0,0.29
1369.0,0.0,1369.0,0.232
1370.0,0.0,1370.0,0.0579
1371.0,0.521,1371.0,0.185
1372.0,0.521,1372.0,0.162
1373.0,0.0,1373.0,0.174
1374.0,0.0,1374.0,0.209
1375.0,0.521,1375.0,0.174
1376.0,0.0,1376.0,0.174
1377.0,0.0,1377.0,0.116
1378.0,0.0,1378.0,0.127
1379.0,0.0,1379.0,0.0579
1380.0,0.521,1380.0,0.104
1381.0,0.0,1381.0,0.0927
1382.0,0.0,1382.0,0.0
1383.0,0.0,1383.0,0.0
1384.0,0.0,1384.0,0.0
1385.0,0.521,1385.0,0.0463
1386.0,0.0,1386.0,0.0
1387.0,0.0,1387.0,0.0811
1388.0,0.0,1388.0,0.185
1389.0,0.0,1389.0,0.197
1390.0,0.0,1390.0,0.197
1391.0,0.0,1391.0,0.209
1392.0,0.0,1392.0,0.174
1393.0,0.0,1393.0,0.174
1394.0,0.521,1394.0,0.151
1395.0,0.0,1395.0,0.185
1396.0,0.0,1396.0,0.313
1397.0,0.521,1397.0,0.313
1398.0,0.521,1398.0,0.139
1399.0,0.0,1399.0,0.127
1400.0,0.0,1400.0,0.151
1401.0,0.0,1401.0,0.151
1402.0,0.521,1402.0,0.162
1403.0,0.0,1403.0,0.162
1404.0,0.0,1404.0,0.197
1405.0,0.0,1405.0,0.185
1406.0,0.521,1406.0,0.174
1407.0,0.0,1407.0,0.174
1408.0,0.521,1408.0,0.209
1409.0,0.0,1409.0,0.0579
1410.0,0.521,1410.0,0.0
1411.0,0.0,1411.0,0.0
1412.0,0.0,1412.0,0.0
1413.0,0.0,1413.0,0.0
1414.0,0.0,1414.0,0.0
1415.0,0.0,1415.0,0.0463
1416.0,0.0,1416.0,0.0116
1417.0,0.0,1417.0,0.371
1418.0,0.0,1418.0,0.417
1419.0,0.521,1419.0,0.29
1420.0,0.521,1420.0,0.29
1421.0,0.521,1421.0,0.301
1422.0,0.0,1422.0,0.278
1423.0,0.0,1423.0,0.232
1424.0,0.0,1424.0,0.209
1425.0,0.521,1425.0,0.197
1426.0,0.0,1426.0,0.104
1427.0,0.0,1427.0,0.0695
1428.0,0.0,1428.0,0.0579
1429.0,0.521,1429.0,0.0927
1430.0,0.0,1430.0,0.0927
1431.0,0.0,1431.0,0.116
1432.0,0.0,1432.0,0.0811
1433.0,0.0,1433.0,0.0695
1434.0,0.521,1434.0,0.0116
1435.0,0.521,1435.0,0.0116
1436.0,0.0,1436.0,0.0463
1437.0,0.0,1437.0,0.174
1438.0,0.0,1438.0,0.243
1439.0,0.0,1439.0,0.313
1440.0,0.0,1440.0,0.313
1441.0,0.521,1441.0,0.266
1442.0,0.0,1442.0,0.324
1443.0,0.521,1443.0,0.336
1444.0,0.0,1444.0,0.29
1445.0,0.521,1445.0,0.324
1446.0,0.521,1446.0,0.348
1447.0,0.521,1447.0,0.266
1448.0,0.521,1448.0,0.29
1449.0,0.521,1449.0,0.0695
1450.0,0.0,1450.0,0.255
1451.0,0.0,1451.0,0.29
1452.0,0.0,1452.0,0.209
1453.0,0.0,1453.0,0.162
1454.0,0.521,1454.0,0.162
1455.0,0.0,1455.0,0.0927
1456.0,0.0,1456.0,0.0695
1457.0,0.0,1457.0,0.0695
1458.0,0.0,1458.0,0.0927
1459.0,0.521,1459.0,0.0927
1460.0,0.0,1460.0,0.0463
1461.0,0.0,1461.0,0.0811
1462.0,0.0,1462.0,0.104
1463.0,0.0,1463.0,0.0348
1464.0,0.521,1464.0,0.0
1465.0,0.0,1465.0,0.0579
1466.0,0.0,1466.0,0.22
1467.0,0.0,1467.0,0.266
1468.0,0.0,1468.0,0.301
1469.0,0.0,1469.0,0.29
1470.0,0.521,1470.0,0.313
1471.0,0.0,1471.0,0.266
1472.0,0.0,1472.0,0.185
1473.0,0.521,1473.0,0.197
1474.0,0.0,1474.0,0.243
1475.0,0.521,1475.0,0.232
1476.0,0.0,1476.0,0.209
1477.0,0.521,1477.0,0.22
1478.0,0.0,1478.0,0.0
1479.0,0.521,1479.0,0.0
1480.0,0.521,1480.0,0.0463
1481.0,0.0,1481.0,0.0
1482.0,0.0,1482.0,0.104
1483.0,0.0,1483.0,0.22
1484.0,0.0,1484.0,0.174
1485.0,0.0,1485.0,0.197
1486.0,0.0,1486.0,0.174
1487.0,0.0,1487.0,0.139
1488.0,0.0,1488.0,0.185
1489.0,0.0,1489.0,0.185
1490.0,0.0,1490.0,0.139
1491.0,0.0,1491.0,0.0695
1492.0,0.0,1492.0,0.162
1493.0,0.0,1493.0,0.174
1494.0,0.0,1494.0,0.139
1495.0,0.521,1495.0,0.0811
1496.0,0.521,1496.0,0.0695
1497.0,0.0,1497.0,0.0
1498.0,0.0,1498.0,0.0
1499.0,0.521,1499.0,0.0
1500.0,0.521,1500.0,0.0463
1501.0,0.0,1501.0,0.116
1502.0,0.0,1502.0,0.209
1503.0,0.0,1503.0,0.209
1504.0,0.521,1504.0,0.209
1505.0,0.0,1505.0,0.162
1506.0,0.0,1506.0,0.243
1507.0,0.521,1507.0,0.197
1508.0,0.0,1508.0,0.232
1509.0,0.0,1509.0,0.22
1510.0,0.521,1510.0,0.162
1511.0,0.0,1511.0,0.185
1512.0,0.521,1512.0,0.243
1513.0,0.0,1513.0,0.0579
1514.0,0.521,1514.0,0.0695
1515.0,0.0,1515.0,0.174
1516.0,0.0,1516.0,0.174
1517.0,0.0,1517.0,0.116
1518.0,0.0,1518.0,0.127
1519.0,0.0,1519.0,0.0811
1520.0,0.0,1520.0,0.116
1521.0,0.521,1521.0,0.0695
1522.0,0.0,1522.0,0.104
1523.0,0.0,1523.0,0.0463
1524.0,0.0,1524.0,0.0695
1525.0,0.0,1525.0,0.104
1526.0,0.0,1526.0,0.0116
1527.0,0.521,1527.0,0.0
1528.0,0.0,1528.0,0.0
1529.0,0.0,1529.0,0.0
1530.0,0.0,1530.0,0.0232
1531.0,0.0,1531.0,0.0232
1532.0,0.0,1532.0,0.0
1533.0,0.0,1533.0,0.0
1534.0,0.0,1534.0,0.0579
1535.0,0.0,1535.0,0.197
1536.0,0.0,1536.0,0.185
1537.0,0.0,1537.0,0.209
1538.0,0.0,1538.0,0.243
1539.0,0.521,1539.0,0.255
1540.0,0.521,1540.0,0.22
1541.0,0.521,1541.0,0.232
1542.0,0.0,1542.0,0.232
1543.0,0.0,1543.0,0.255
1544.0,0.0,1544.0,0.22
1545.0,0.521,1545.0,0.243
1546.0,0.0,1546.0,0.139
1547.0,0.0,1547.0,0.162
1548.0,0.0,1548.0,0.162
1549.0,0.521,1549.0,0.151
1550.0,0.0,1550.0,0.104
1551.0,0.0,1551.0,0.0927
1552.0,0.521,1552.0,0.0348
1553.0,0.0,1553.0,0.0
1554.0,0.0,1554.0,0.0
1555.0,0.521,1555.0,0.0
1556.0,0.0,1556.0,0.0
1557.0,0.0,1557.0,0.0116
1558.0,0.0,1558.0,0.0348
1559.0,0.0,1559.0,0.0
1560.0,0.0,1560.0,0.0
1561.0,0.0,1561.0,0.394
1562.0,0.0,1562.0,0.22
1563.0,0.0,1563.0,0.209
1564.0,0.521,1564.0,0.266
1565.0,0.0,1565.0,0.174
1566.0,0.0,1566.0,0.127
1567.0,0.0,1567.0,0.127
1568.0,0.0,1568.0,0.139
1569.0,0.0,1569.0,0.104
1570.0,0.521,1570.0,0.104
1571.0,0.0,1571.0,0.0811
1572.0,0.0,1572.0,0.0811
1573.0,0.0,1573.0,0.151
1574.0,0.521,1574.0,0.185
1575.0,0.0,1575.0,0.0
1576.0,0.521,1576.0,0.0
1577.0,0.521,1577.0,0.0463
1578.0,0.0,1578.0,0.0
1579.0,0.0,1579.0,0.0811
1580.0,0.0,1580.0,0.209
1581.0,0.0,1581.0,0.174
1582.0,0.0,1582.0,0.174
1583.0,0.0,1583.0,0.127
1584.0,0.0,1584.0,0.127
1585.0,0.0,1585.0,0.162
1586.0,0.0,1586.0,0.209
1587.0,0.0,1587.0,0.29
1588.0,0.521,1588.0,0.185
1589.0,0.0,1589.0,0.151
1590.0,0.521,1590.0,0.162
1591.0,0.0,1591.0,0.174
1592.0,0.0,1592.0,0.162
1593.0,0.521,1593.0,0.0579
1594.0,0.521,1594.0,0.0116
1595.0,0.0,1595.0,0.0348
1596.0,0.0,1596.0,0.116
1597.0,0.0,1597.0,0.232
1598.0,0.0,1598.0,0.255
1599.0,0.0,1599.0,0.29
1600.0,0.0,1600.0,0.232
1601.0,0.521,1601.0,0.22
1602.0,0.0,1602.0,0.232
1603.0,0.0,1603.0,0.209
1604.0,0.521,1604.0,0.197
1605.0,0.0,1605.0,0.151
1606.0,0.0,1606.0,0.162
1607.0,0.521,1607.0,0.185
1608.0,0.0,1608.0,0.116
1609.0,0.521,1609.0,0.0
1610.0,0.521,1610.0,0.0463
1611.0,0.0,1611.0,0.116
1612.0,0.521,1612.0,0.22
1613.0,0.0,1613.0,0.151
1614.0,0.0,1614.0,0.139
1615.0,0.0,1615.0,0.139
1616.0,0.521,1616.0,0.127
1617.0,0.0,1617.0,0.0927
1618.0,0.0,1618.0,0.0927
1619.0,0.0,1619.0,0.104
1620.0,0.0,1620.0,0.0927
1621.0,0.0,1621.0,0.0695
1622.0,0.521,1622.0,0.0927
1623.0,0.0,1623.0,0.0927
1624.0,0.0,1624.0,0.0927
1625.0,0.0,1625.0,0.0348
1626.0,0.521,1626.0,0.0
1627.0,0.0,1627.0,0.0463
1628.0,0.0,1628.0,0.0
1629.0,0.0,1629.0,0.104
1630.0,0.0,1630.0,0.197
1631.0,0.0,1631.0,0.197
1632.0,0.0,1632.0,0.185
1633.0,0.0,1633.0,0.209
1634.0,0.0,1634.0,0.185
1635.0,0.0,1635.0,0.174
1636.0,0.0,1636.0,0.162
1637.0,0.0,1637.0,0.185
1638.0,0.0,1638.0,0.197
1639.0,0.521,1639.0,0.209
1640.0,0.0,1640.0,0.197
1641.0,0.521,1641.0,0.209
1642.0,0.521,1642.0,0.209
1643.0,0.0,1643.0,0.22
1644.0,0.0,1644.0,0.243
1645.0,0.521,1645.0,0.185
